image,MOS,set
drizzle41.png,46.1647,test
drizzle447.png,46.1647,test
drizzle30.png,46.1647,test
drizzle319.png,46.1647,test
drizzle343.png,46.1647,test
drizzle472.png,46.1647,test
drizzle385.png,46.1647,test
drizzle397.png,46.1647,test
drizzle142.png,46.1647,test
drizzle336.png,46.1647,test
drizzle51.png,46.1647,test
drizzle146.png,46.1647,test
drizzle480.png,46.1647,test
drizzle340.png,46.1647,test
drizzle453.png,46.1647,test
drizzle135.png,46.1647,test
drizzle16.png,46.1647,test
drizzle205.png,46.1647,test
drizzle204.png,46.1647,test
drizzle432.png,46.1647,test
drizzle105.png,46.1647,test
drizzle95.png,46.1647,test
drizzle389.png,46.1647,test
drizzle356.png,46.1647,test
drizzle280.png,46.1647,test
drizzle312.png,46.1647,test
drizzle48.png,46.1647,test
drizzle272.png,46.1647,test
drizzle88.png,46.1647,test
drizzle347.png,46.1647,validation
drizzle71.png,46.1647,validation
drizzle269.png,46.1647,validation
drizzle337.png,46.1647,validation
drizzle1.png,46.1647,validation
drizzle37.png,46.1647,validation
drizzle278.png,46.1647,validation
drizzle102.png,46.1647,validation
drizzle86.png,46.1647,validation
drizzle451.png,46.1647,validation
drizzle399.png,46.1647,validation
drizzle56.png,46.1647,validation
drizzle316.png,46.1647,validation
drizzle374.png,46.1647,validation
drizzle372.png,46.1647,validation
drizzle162.png,46.1647,validation
drizzle243.png,46.1647,validation
drizzle439.png,46.1647,validation
drizzle470.png,46.1647,validation
drizzle232.png,46.1647,validation
drizzle14.png,46.1647,validation
drizzle394.png,46.1647,validation
drizzle76.png,46.1647,validation
drizzle94.png,46.1647,validation
drizzle367.png,46.1647,validation
drizzle307.png,46.1647,validation
drizzle500.png,46.1647,validation
drizzle236.png,46.1647,validation
drizzle161.png,46.1647,validation
drizzle112.png,46.1647,validation
drizzle428.png,46.1647,validation
drizzle136.png,46.1647,validation
drizzle109.png,46.1647,validation
drizzle401.png,46.1647,validation
drizzle213.png,46.1647,validation
drizzle323.png,46.1647,validation
drizzle158.png,46.1647,validation
drizzle184.png,46.1647,validation
drizzle383.png,46.1647,validation
drizzle326.png,46.1647,validation
drizzle290.png,46.1647,validation
drizzle484.png,46.1647,validation
drizzle39.png,46.1647,validation
drizzle219.png,46.1647,validation
drizzle216.png,46.1647,validation
drizzle346.png,46.1647,validation
drizzle40.png,46.1647,validation
drizzle211.png,46.1647,validation
drizzle196.png,46.1647,validation
drizzle25.png,46.1647,validation
bright358.png,86.6667,training
bright22.png,86.6667,training
bright224.png,86.6667,training
bright220.png,86.6667,training
bright110.png,86.6667,training
bright456.png,86.6667,training
bright168.png,86.6667,training
bright354.png,86.6667,training
bright5.png,86.6667,training
bright79.png,86.6667,training
bright154.png,86.6667,training
bright283.png,86.6667,training
bright444.png,86.6667,training
bright246.png,86.6667,training
bright477.png,86.6667,training
bright247.png,86.6667,training
bright186.png,86.6667,training
bright10.png,86.6667,training
bright91.png,86.6667,training
bright406.png,86.6667,training
bright421.png,86.6667,training
bright467.png,86.6667,training
bright125.png,86.6667,training
bright131.png,86.6667,training
bright343.png,86.6667,training
bright190.png,86.6667,training
bright149.png,86.6667,training
bright17.png,86.6667,training
bright105.png,86.6667,training
bright405.png,86.6667,training
bright62.png,86.6667,training
bright236.png,86.6667,training
bright370.png,86.6667,training
bright212.png,86.6667,training
bright209.png,86.6667,training
bright349.png,86.6667,training
bright310.png,86.6667,training
bright135.png,86.6667,training
bright39.png,86.6667,training
bright350.png,86.6667,training
bright148.png,86.6667,training
bright208.png,86.6667,training
bright252.png,86.6667,training
bright34.png,86.6667,training
bright383.png,86.6667,training
bright240.png,86.6667,training
bright392.png,86.6667,training
bright9.png,86.6667,training
bright264.png,86.6667,training
bright365.png,86.6667,training
bright254.png,86.6667,training
bright371.png,86.6667,training
bright378.png,86.6667,training
bright238.png,86.6667,training
bright309.png,86.6667,training
bright411.png,86.6667,training
bright428.png,86.6667,training
bright295.png,86.6667,training
bright197.png,86.6667,training
bright173.png,86.6667,training
bright452.png,86.6667,training
bright480.png,86.6667,training
bright178.png,86.6667,training
bright101.png,86.6667,training
bright386.png,86.6667,training
bright280.png,86.6667,training
bright66.png,86.6667,training
bright143.png,86.6667,training
bright374.png,86.6667,training
bright262.png,86.6667,training
bright129.png,86.6667,training
bright150.png,86.6667,training
bright263.png,86.6667,training
bright103.png,86.6667,training
bright330.png,86.6667,training
bright126.png,86.6667,training
bright420.png,86.6667,training
bright271.png,86.6667,training
bright313.png,86.6667,training
bright25.png,86.6667,training
bright377.png,86.6667,training
bright326.png,86.6667,training
bright478.png,86.6667,training
bright104.png,86.6667,training
bright250.png,86.6667,training
bright215.png,86.6667,training
bright278.png,86.6667,training
bright434.png,86.6667,training
bright460.png,86.6667,training
bright303.png,86.6667,training
bright395.png,86.6667,training
bright251.png,86.6667,training
bright121.png,86.6667,training
bright27.png,86.6667,training
bright80.png,86.6667,training
bright442.png,86.6667,training
bright481.png,86.6667,training
bright7.png,86.6667,training
bright43.png,86.6667,training
bright499.png,86.6667,training
bright284.png,86.6667,training
bright369.png,86.6667,training
bright473.png,86.6667,training
bright419.png,86.6667,training
bright432.png,86.6667,training
bright304.png,86.6667,training
bright248.png,86.6667,training
bright123.png,86.6667,training
bright214.png,86.6667,training
bright270.png,86.6667,training
bright243.png,86.6667,training
bright373.png,86.6667,training
bright8.png,86.6667,training
bright461.png,86.6667,training
bright242.png,86.6667,training
bright31.png,86.6667,training
bright306.png,86.6667,training
bright391.png,86.6667,training
bright174.png,86.6667,training
bright132.png,86.6667,training
bright156.png,86.6667,training
bright341.png,86.6667,training
bright179.png,86.6667,training
bright381.png,86.6667,training
bright389.png,86.6667,training
bright142.png,86.6667,training
bright260.png,86.6667,training
bright323.png,86.6667,training
bright160.png,86.6667,training
bright472.png,86.6667,training
bright401.png,86.6667,training
bright368.png,86.6667,training
bright116.png,86.6667,training
bright194.png,86.6667,training
bright138.png,86.6667,training
bright339.png,86.6667,training
bright44.png,86.6667,training
bright106.png,86.6667,training
bright163.png,86.6667,training
bright15.png,86.6667,training
bright333.png,86.6667,training
bright78.png,86.6667,training
bright58.png,86.6667,training
bright76.png,86.6667,training
bright353.png,86.6667,training
bright107.png,86.6667,training
bright458.png,86.6667,training
bright49.png,86.6667,training
bright159.png,86.6667,training
bright2.png,86.6667,training
bright449.png,86.6667,training
bright54.png,86.6667,training
bright450.png,86.6667,training
bright464.png,86.6667,training
bright115.png,86.6667,training
bright385.png,86.6667,training
bright188.png,86.6667,training
bright199.png,86.6667,training
bright162.png,86.6667,training
bright495.png,86.6667,training
bright96.png,86.6667,training
bright346.png,86.6667,training
bright14.png,86.6667,training
bright399.png,86.6667,training
bright279.png,86.6667,training
bright457.png,86.6667,training
bright141.png,86.6667,training
bright111.png,86.6667,training
bright239.png,86.6667,training
bright73.png,86.6667,training
bright455.png,86.6667,training
bright258.png,86.6667,training
bright400.png,86.6667,training
bright329.png,86.6667,training
bright328.png,86.6667,training
bright355.png,86.6667,training
bright196.png,86.6667,training
bright372.png,86.6667,training
bright195.png,86.6667,training
bright85.png,86.6667,training
bright70.png,86.6667,training
bright171.png,86.6667,training
bright158.png,86.6667,training
bright211.png,86.6667,training
bright294.png,86.6667,training
bright55.png,86.6667,training
bright237.png,86.6667,training
bright291.png,86.6667,training
bright430.png,86.6667,training
bright362.png,86.6667,training
bright42.png,86.6667,training
bright87.png,86.6667,training
bright490.png,86.6667,training
bright35.png,86.6667,training
bright223.png,86.6667,training
bright145.png,86.6667,training
bright213.png,86.6667,training
bright459.png,86.6667,training
bright102.png,86.6667,training
bright285.png,86.6667,training
bright359.png,86.6667,training
bright423.png,86.6667,training
bright404.png,86.6667,training
bright293.png,86.6667,training
bright416.png,86.6667,training
bright18.png,86.6667,training
bright229.png,86.6667,training
bright446.png,86.6667,training
bright290.png,86.6667,training
bright267.png,86.6667,training
bright402.png,86.6667,training
bright47.png,86.6667,training
bright244.png,86.6667,training
bright155.png,86.6667,training
bright177.png,86.6667,training
bright331.png,86.6667,training
bright298.png,86.6667,training
bright210.png,86.6667,training
bright305.png,86.6667,training
bright109.png,86.6667,training
bright113.png,86.6667,training
bright297.png,86.6667,training
bright266.png,86.6667,training
bright75.png,86.6667,training
bright200.png,86.6667,training
bright436.png,86.6667,training
bright249.png,86.6667,training
bright90.png,86.6667,training
bright497.png,86.6667,training
bright124.png,86.6667,training
bright324.png,86.6667,training
bright165.png,86.6667,training
bright340.png,86.6667,training
bright191.png,86.6667,training
bright261.png,86.6667,training
bright300.png,86.6667,training
bright136.png,86.6667,training
bright133.png,86.6667,training
bright435.png,86.6667,training
bright388.png,86.6667,training
bright234.png,86.6667,training
bright394.png,86.6667,training
bright88.png,86.6667,training
bright296.png,86.6667,training
bright170.png,86.6667,training
bright12.png,86.6667,training
bright409.png,86.6667,training
bright257.png,86.6667,training
bright231.png,86.6667,training
bright471.png,86.6667,training
bright337.png,86.6667,training
bright387.png,86.6667,training
bright465.png,86.6667,training
bright118.png,86.6667,training
bright347.png,86.6667,training
bright259.png,86.6667,training
bright24.png,86.6667,training
bright67.png,86.6667,training
bright288.png,86.6667,training
bright403.png,86.6667,training
bright315.png,86.6667,training
bright51.png,86.6667,training
bright45.png,86.6667,training
bright376.png,86.6667,training
bright122.png,86.6667,training
bright6.png,86.6667,training
bright311.png,86.6667,training
bright439.png,86.6667,training
bright19.png,86.6667,training
bright218.png,86.6667,training
bright86.png,86.6667,training
bright319.png,86.6667,training
bright360.png,86.6667,training
bright273.png,86.6667,training
bright89.png,86.6667,training
bright425.png,86.6667,training
bright233.png,86.6667,training
bright152.png,86.6667,training
bright397.png,86.6667,training
bright221.png,86.6667,training
bright474.png,86.6667,training
bright453.png,86.6667,training
bright36.png,86.6667,training
bright265.png,86.6667,training
bright469.png,86.6667,training
bright3.png,86.6667,training
bright344.png,86.6667,training
bright269.png,86.6667,training
bright50.png,86.6667,training
bright144.png,86.6667,training
bright407.png,86.6667,training
bright112.png,86.6667,training
bright476.png,86.6667,training
bright245.png,86.6667,training
bright53.png,86.6667,training
bright431.png,86.6667,training
bright225.png,86.6667,training
bright227.png,86.6667,training
bright193.png,86.6667,training
bright176.png,86.6667,training
bright137.png,86.6667,training
bright57.png,86.6667,training
bright71.png,86.6667,training
bright81.png,86.6667,training
bright230.png,86.6667,training
bright338.png,86.6667,training
bright226.png,86.6667,training
bright462.png,86.6667,training
bright99.png,86.6667,training
bright127.png,86.6667,training
bright500.png,86.6667,training
bright489.png,86.6667,training
bright94.png,86.6667,training
bright205.png,86.6667,training
bright52.png,86.6667,training
bright289.png,86.6667,training
bright161.png,86.6667,training
bright302.png,86.6667,training
bright321.png,86.6667,training
bright65.png,86.6667,training
bright286.png,86.6667,training
bright274.png,86.6667,training
bright363.png,86.6667,training
bright325.png,86.6667,training
bright180.png,86.6667,training
bright408.png,86.6667,training
bright13.png,86.6667,training
bright26.png,86.6667,training
bright316.png,86.6667,training
bright11.png,86.6667,training
bright41.png,86.6667,training
bright335.png,86.6667,training
bright482.png,86.6667,training
bright352.png,86.6667,training
bright16.png,86.6667,training
bright334.png,86.6667,training
bright181.png,86.6667,training
bright184.png,86.6667,training
bright494.png,86.6667,training
bright128.png,86.6667,training
bright204.png,86.6667,training
bright268.png,86.6667,training
bright384.png,86.6667,training
bright417.png,86.6667,training
bright48.png,86.6667,training
bright217.png,86.6667,training
bright84.png,86.6667,training
bright228.png,86.6667,training
bright95.png,86.6667,training
bright281.png,86.6667,training
bright202.png,86.6667,training
bright418.png,86.6667,training
bright241.png,86.6667,training
bright308.png,86.6667,training
bright60.png,86.6667,training
bright56.png,86.6667,training
bright336.png,86.6667,training
bright166.png,86.6667,training
bright379.png,86.6667,training
bright1.png,86.6667,training
bright175.png,86.6667,training
bright46.png,86.6667,training
bright415.png,86.6667,training
bright272.png,86.6667,training
bright97.png,86.6667,training
bright348.png,86.6667,training
bright498.png,86.6667,training
bright37.png,86.6667,training
bright380.png,86.6667,training
bright63.png,86.6667,training
bright83.png,86.6667,training
bright332.png,86.6667,training
bright366.png,86.6667,training
bright287.png,86.6667,training
bright38.png,86.6667,training
bright146.png,86.6667,training
bright275.png,86.6667,training
bright345.png,86.6667,training
bright33.png,86.6667,training
bright441.png,86.6667,training
bright483.png,86.6667,training
bright479.png,86.6667,training
bright172.png,86.6667,training
bright447.png,86.6667,training
bright322.png,86.6667,training
bright117.png,86.6667,training
bright98.png,86.6667,training
bright427.png,86.6667,training
bright61.png,86.6667,training
bright82.png,86.6667,training
bright438.png,86.6667,training
bright276.png,86.6667,training
bright292.png,86.6667,training
bright120.png,86.6667,training
bright232.png,86.6667,training
bright207.png,86.6667,training
bright216.png,86.6667,training
bright93.png,86.6667,training
bright443.png,86.6667,training
bright414.png,86.6667,training
bright487.png,86.6667,test
bright29.png,86.6667,test
bright64.png,86.6667,test
bright23.png,86.6667,test
bright119.png,86.6667,test
bright318.png,86.6667,test
bright299.png,86.6667,test
bright440.png,86.6667,test
bright4.png,86.6667,test
bright317.png,86.6667,test
bright357.png,86.6667,test
bright466.png,86.6667,test
bright422.png,86.6667,test
bright437.png,86.6667,test
bright445.png,86.6667,test
bright463.png,86.6667,test
bright185.png,86.6667,test
bright32.png,86.6667,test
bright429.png,86.6667,test
bright312.png,86.6667,test
bright451.png,86.6667,test
bright393.png,86.6667,test
bright68.png,86.6667,test
bright493.png,86.6667,test
bright92.png,86.6667,test
bright198.png,86.6667,test
bright203.png,86.6667,test
bright351.png,86.6667,test
bright454.png,86.6667,test
bright139.png,86.6667,test
bright412.png,86.6667,test
bright364.png,86.6667,test
bright396.png,86.6667,test
bright151.png,86.6667,test
bright382.png,86.6667,test
bright219.png,86.6667,test
bright140.png,86.6667,test
bright167.png,86.6667,test
bright20.png,86.6667,test
bright189.png,86.6667,test
bright28.png,86.6667,test
bright410.png,86.6667,test
bright72.png,86.6667,test
bright301.png,86.6667,test
bright147.png,86.6667,test
bright157.png,86.6667,test
bright235.png,86.6667,test
bright488.png,86.6667,test
bright108.png,86.6667,test
bright253.png,86.6667,test
bright468.png,86.6667,validation
bright485.png,86.6667,validation
bright492.png,86.6667,validation
bright342.png,86.6667,validation
bright30.png,86.6667,validation
bright361.png,86.6667,validation
bright77.png,86.6667,validation
bright130.png,86.6667,validation
bright307.png,86.6667,validation
bright448.png,86.6667,validation
bright187.png,86.6667,validation
bright164.png,86.6667,validation
bright367.png,86.6667,validation
bright433.png,86.6667,validation
bright169.png,86.6667,validation
bright470.png,86.6667,validation
bright153.png,86.6667,validation
bright59.png,86.6667,validation
bright484.png,86.6667,validation
bright21.png,86.6667,validation
bright69.png,86.6667,validation
bright134.png,86.6667,validation
bright320.png,86.6667,validation
bright390.png,86.6667,validation
bright206.png,86.6667,validation
bright192.png,86.6667,validation
bright183.png,86.6667,validation
bright201.png,86.6667,validation
bright375.png,86.6667,validation
bright100.png,86.6667,validation
bright277.png,86.6667,validation
bright255.png,86.6667,validation
bright356.png,86.6667,validation
bright114.png,86.6667,validation
bright475.png,86.6667,validation
bright486.png,86.6667,validation
bright398.png,86.6667,validation
bright222.png,86.6667,validation
bright327.png,86.6667,validation
bright74.png,86.6667,validation
bright496.png,86.6667,validation
bright424.png,86.6667,validation
bright413.png,86.6667,validation
bright182.png,86.6667,validation
bright40.png,86.6667,validation
bright256.png,86.6667,validation
bright282.png,86.6667,validation
bright314.png,86.6667,validation
bright491.png,86.6667,validation
bright426.png,86.6667,validation
fog1.png,47.1731,training
fog2.png,47.1731,training
fog3.png,47.1731,validation
fog4.png,47.1731,training
fog5.png,47.1731,validation
fog6.png,47.1731,training
fog7.png,47.1731,training
fog8.png,47.1731,training
fog9.png,47.1731,validation
fog10.png,47.1731,training
fog11.png,47.1731,training
fog12.png,47.1731,training
fog13.png,47.1731,training
fog14.png,47.1731,training
fog15.png,47.1731,training
fog16.png,47.1731,training
fog17.png,47.1731,training
fog18.png,47.1731,validation
fog19.png,47.1731,test
fog20.png,47.1731,training
fog21.png,47.1731,test
fog22.png,47.1731,training
fog23.png,47.1731,training
fog24.png,47.1731,training
fog25.png,47.1731,training
fog26.png,47.1731,training
fog27.png,47.1731,training
fog28.png,47.1731,validation
fog29.png,47.1731,test
fog30.png,47.1731,training
fog31.png,47.1731,training
fog32.png,47.1731,training
fog33.png,47.1731,training
fog34.png,47.1731,training
fog35.png,47.1731,training
fog36.png,47.1731,training
fog37.png,47.1731,training
fog38.png,47.1731,training
fog39.png,47.1731,training
fog40.png,47.1731,training
fog41.png,47.1731,test
fog42.png,47.1731,training
fog43.png,47.1731,validation
fog44.png,47.1731,training
fog45.png,47.1731,training
fog46.png,47.1731,training
fog47.png,47.1731,training
fog48.png,47.1731,training
fog49.png,47.1731,training
fog50.png,47.1731,training
fog51.png,47.1731,training
fog52.png,47.1731,training
fog53.png,47.1731,training
fog54.png,47.1731,training
fog55.png,47.1731,training
fog56.png,47.1731,training
fog57.png,47.1731,validation
fog58.png,47.1731,training
fog59.png,47.1731,test
fog60.png,47.1731,training
fog61.png,47.1731,training
fog62.png,47.1731,training
fog63.png,47.1731,training
fog64.png,47.1731,training
fog65.png,47.1731,test
fog66.png,47.1731,test
fog67.png,47.1731,training
fog68.png,47.1731,training
fog69.png,47.1731,validation
fog70.png,47.1731,training
fog71.png,47.1731,training
fog72.png,47.1731,training
fog73.png,47.1731,training
fog74.png,47.1731,validation
fog75.png,47.1731,test
fog76.png,47.1731,test
fog77.png,47.1731,validation
fog78.png,47.1731,training
fog79.png,47.1731,training
fog80.png,47.1731,training
fog81.png,47.1731,training
fog82.png,47.1731,training
fog83.png,47.1731,test
fog84.png,47.1731,training
fog85.png,47.1731,training
fog86.png,47.1731,training
fog87.png,47.1731,training
fog88.png,47.1731,training
fog89.png,47.1731,training
fog90.png,47.1731,training
fog91.png,47.1731,training
fog92.png,47.1731,training
fog93.png,47.1731,test
fog94.png,47.1731,training
fog95.png,47.1731,training
fog96.png,47.1731,training
fog97.png,47.1731,validation
fog98.png,47.1731,training
fog99.png,47.1731,training
fog100.png,47.1731,test
fog101.png,47.1731,training
fog102.png,47.1731,training
fog103.png,47.1731,training
fog104.png,47.1731,test
fog105.png,47.1731,training
fog106.png,47.1731,training
fog107.png,47.1731,training
fog108.png,47.1731,training
fog109.png,47.1731,test
fog110.png,47.1731,validation
fog111.png,47.1731,validation
fog112.png,47.1731,test
fog113.png,47.1731,training
fog114.png,47.1731,training
fog115.png,47.1731,training
fog116.png,47.1731,training
fog117.png,47.1731,validation
fog118.png,47.1731,training
fog119.png,47.1731,test
fog120.png,47.1731,training
fog121.png,47.1731,validation
fog122.png,47.1731,training
fog123.png,47.1731,training
fog124.png,47.1731,training
fog125.png,47.1731,training
fog126.png,47.1731,training
fog127.png,47.1731,training
fog128.png,47.1731,training
fog129.png,47.1731,training
fog130.png,47.1731,training
fog131.png,47.1731,training
fog132.png,47.1731,training
fog133.png,47.1731,validation
fog134.png,47.1731,training
fog135.png,47.1731,training
fog136.png,47.1731,training
fog137.png,47.1731,training
fog138.png,47.1731,training
fog139.png,47.1731,training
fog140.png,47.1731,training
fog141.png,47.1731,training
fog142.png,47.1731,training
fog143.png,47.1731,training
fog144.png,47.1731,training
fog145.png,47.1731,training
fog146.png,47.1731,training
fog147.png,47.1731,training
fog148.png,47.1731,training
fog149.png,47.1731,training
fog150.png,47.1731,training
fog151.png,47.1731,training
fog152.png,47.1731,test
fog153.png,47.1731,training
fog154.png,47.1731,training
fog155.png,47.1731,training
fog156.png,47.1731,training
fog157.png,47.1731,test
fog158.png,47.1731,training
fog159.png,47.1731,training
fog160.png,47.1731,training
fog161.png,47.1731,validation
fog162.png,47.1731,training
fog163.png,47.1731,training
fog164.png,47.1731,training
fog165.png,47.1731,training
fog166.png,47.1731,training
fog167.png,47.1731,test
fog168.png,47.1731,training
fog169.png,47.1731,training
fog170.png,47.1731,training
fog171.png,47.1731,test
fog172.png,47.1731,test
fog173.png,47.1731,training
fog174.png,47.1731,training
fog175.png,47.1731,training
fog176.png,47.1731,test
fog177.png,47.1731,test
fog178.png,47.1731,training
fog179.png,47.1731,validation
fog180.png,47.1731,training
fog181.png,47.1731,training
fog182.png,47.1731,training
fog183.png,47.1731,training
fog184.png,47.1731,validation
fog185.png,47.1731,training
fog186.png,47.1731,validation
fog187.png,47.1731,training
fog188.png,47.1731,training
fog189.png,47.1731,training
fog190.png,47.1731,training
fog191.png,47.1731,training
fog192.png,47.1731,training
fog193.png,47.1731,training
fog194.png,47.1731,training
fog195.png,47.1731,test
fog196.png,47.1731,training
fog197.png,47.1731,training
fog198.png,47.1731,training
fog199.png,47.1731,training
fog200.png,47.1731,training
fog201.png,47.1731,training
fog202.png,47.1731,training
fog203.png,47.1731,training
fog204.png,47.1731,test
fog205.png,47.1731,training
fog206.png,47.1731,validation
fog207.png,47.1731,validation
fog208.png,47.1731,training
fog209.png,47.1731,training
fog210.png,47.1731,training
fog211.png,47.1731,training
fog212.png,47.1731,training
fog213.png,47.1731,training
fog214.png,47.1731,training
fog215.png,47.1731,training
fog216.png,47.1731,training
fog217.png,47.1731,training
fog218.png,47.1731,training
fog219.png,47.1731,training
fog220.png,47.1731,validation
fog221.png,47.1731,training
fog222.png,47.1731,training
fog223.png,47.1731,training
fog224.png,47.1731,training
fog225.png,47.1731,training
fog226.png,47.1731,training
fog227.png,47.1731,training
fog228.png,47.1731,training
fog229.png,47.1731,training
fog230.png,47.1731,training
fog231.png,47.1731,training
fog232.png,47.1731,training
fog233.png,47.1731,training
fog234.png,47.1731,validation
fog235.png,47.1731,training
fog236.png,47.1731,training
fog237.png,47.1731,validation
fog238.png,47.1731,training
fog239.png,47.1731,training
fog240.png,47.1731,validation
fog241.png,47.1731,test
fog242.png,47.1731,test
fog243.png,47.1731,training
fog244.png,47.1731,training
fog245.png,47.1731,training
fog246.png,47.1731,training
fog247.png,47.1731,validation
fog248.png,47.1731,validation
fog249.png,47.1731,training
fog250.png,47.1731,training
fog251.png,47.1731,training
fog252.png,47.1731,training
fog253.png,47.1731,training
fog254.png,47.1731,test
fog255.png,47.1731,training
fog256.png,47.1731,training
fog257.png,47.1731,training
fog258.png,47.1731,training
fog259.png,47.1731,training
fog260.png,47.1731,training
fog261.png,47.1731,training
fog262.png,47.1731,training
fog263.png,47.1731,test
fog264.png,47.1731,training
fog265.png,47.1731,training
fog266.png,47.1731,training
fog267.png,47.1731,training
fog268.png,47.1731,validation
fog269.png,47.1731,validation
fog270.png,47.1731,training
fog271.png,47.1731,training
fog272.png,47.1731,training
fog273.png,47.1731,training
fog274.png,47.1731,training
fog275.png,47.1731,training
fog276.png,47.1731,test
fog277.png,47.1731,training
fog278.png,47.1731,training
fog279.png,47.1731,training
fog280.png,47.1731,training
fog281.png,47.1731,training
fog282.png,47.1731,training
fog283.png,47.1731,training
fog284.png,47.1731,validation
fog285.png,47.1731,training
fog286.png,47.1731,training
fog287.png,47.1731,training
fog288.png,47.1731,training
fog289.png,47.1731,training
fog290.png,47.1731,test
fog291.png,47.1731,training
fog292.png,47.1731,training
fog293.png,47.1731,training
fog294.png,47.1731,training
fog295.png,47.1731,training
fog296.png,47.1731,training
fog297.png,47.1731,training
fog298.png,47.1731,training
fog299.png,47.1731,training
fog300.png,47.1731,training
fog301.png,47.1731,test
fog302.png,47.1731,training
fog303.png,47.1731,test
fog304.png,47.1731,training
fog305.png,47.1731,training
fog306.png,47.1731,validation
fog307.png,47.1731,test
fog308.png,47.1731,training
fog309.png,47.1731,training
fog310.png,47.1731,training
fog311.png,47.1731,training
fog312.png,47.1731,training
fog313.png,47.1731,training
fog314.png,47.1731,training
fog315.png,47.1731,training
fog316.png,47.1731,validation
fog317.png,47.1731,training
fog318.png,47.1731,training
fog319.png,47.1731,validation
fog320.png,47.1731,training
fog321.png,47.1731,training
fog322.png,47.1731,training
fog323.png,47.1731,validation
fog324.png,47.1731,training
fog325.png,47.1731,training
fog326.png,47.1731,test
fog327.png,47.1731,training
fog328.png,47.1731,validation
fog329.png,47.1731,validation
fog330.png,47.1731,training
fog331.png,47.1731,training
fog332.png,47.1731,training
fog333.png,47.1731,training
fog334.png,47.1731,training
fog335.png,47.1731,training
fog336.png,47.1731,validation
fog337.png,47.1731,training
fog338.png,47.1731,training
fog339.png,47.1731,training
fog340.png,47.1731,training
fog341.png,47.1731,test
fog342.png,47.1731,training
fog343.png,47.1731,training
fog344.png,47.1731,training
fog345.png,47.1731,training
fog346.png,47.1731,training
fog347.png,47.1731,test
fog348.png,47.1731,training
fog349.png,47.1731,training
fog350.png,47.1731,training
fog351.png,47.1731,training
fog352.png,47.1731,training
fog353.png,47.1731,training
fog354.png,47.1731,training
fog355.png,47.1731,training
fog356.png,47.1731,training
fog357.png,47.1731,training
fog358.png,47.1731,training
fog359.png,47.1731,training
fog360.png,47.1731,training
fog361.png,47.1731,training
fog362.png,47.1731,training
fog363.png,47.1731,test
fog364.png,47.1731,validation
fog365.png,47.1731,training
fog366.png,47.1731,training
fog367.png,47.1731,training
fog368.png,47.1731,test
fog369.png,47.1731,training
fog370.png,47.1731,training
fog371.png,47.1731,training
fog372.png,47.1731,validation
fog373.png,47.1731,training
fog374.png,47.1731,test
fog375.png,47.1731,training
fog376.png,47.1731,training
fog377.png,47.1731,training
fog378.png,47.1731,training
fog379.png,47.1731,training
fog380.png,47.1731,training
fog381.png,47.1731,training
fog382.png,47.1731,training
fog383.png,47.1731,training
fog384.png,47.1731,training
fog385.png,47.1731,training
fog386.png,47.1731,training
fog387.png,47.1731,validation
fog388.png,47.1731,training
fog389.png,47.1731,test
fog390.png,47.1731,training
fog391.png,47.1731,training
fog392.png,47.1731,training
fog393.png,47.1731,training
fog394.png,47.1731,training
fog395.png,47.1731,training
fog396.png,47.1731,training
fog397.png,47.1731,training
fog398.png,47.1731,training
fog399.png,47.1731,training
fog400.png,47.1731,training
fog401.png,47.1731,training
fog402.png,47.1731,training
fog403.png,47.1731,training
fog404.png,47.1731,training
fog405.png,47.1731,training
fog406.png,47.1731,training
fog407.png,47.1731,test
fog408.png,47.1731,training
fog409.png,47.1731,validation
fog410.png,47.1731,test
fog411.png,47.1731,training
fog412.png,47.1731,training
fog413.png,47.1731,training
fog414.png,47.1731,training
fog415.png,47.1731,test
fog416.png,47.1731,training
fog417.png,47.1731,training
fog418.png,47.1731,training
fog419.png,47.1731,training
fog420.png,47.1731,validation
fog421.png,47.1731,training
fog422.png,47.1731,training
fog423.png,47.1731,training
fog424.png,47.1731,training
fog425.png,47.1731,training
fog426.png,47.1731,training
fog427.png,47.1731,training
fog428.png,47.1731,test
fog429.png,47.1731,training
fog430.png,47.1731,training
fog431.png,47.1731,training
fog432.png,47.1731,training
fog433.png,47.1731,training
fog434.png,47.1731,training
fog435.png,47.1731,training
fog436.png,47.1731,training
fog437.png,47.1731,training
fog438.png,47.1731,training
fog439.png,47.1731,training
fog440.png,47.1731,training
fog441.png,47.1731,test
fog442.png,47.1731,validation
fog443.png,47.1731,training
fog444.png,47.1731,training
fog445.png,47.1731,training
fog446.png,47.1731,training
fog447.png,47.1731,training
fog448.png,47.1731,validation
fog449.png,47.1731,training
fog450.png,47.1731,training
fog451.png,47.1731,training
fog452.png,47.1731,training
fog453.png,47.1731,training
fog454.png,47.1731,training
fog455.png,47.1731,training
fog456.png,47.1731,training
fog457.png,47.1731,training
fog458.png,47.1731,training
fog459.png,47.1731,test
fog460.png,47.1731,test
fog461.png,47.1731,training
fog462.png,47.1731,training
fog463.png,47.1731,training
fog464.png,47.1731,training
fog465.png,47.1731,training
fog466.png,47.1731,training
fog467.png,47.1731,test
fog468.png,47.1731,training
fog469.png,47.1731,validation
fog470.png,47.1731,training
fog471.png,47.1731,training
fog472.png,47.1731,training
fog473.png,47.1731,training
